sgrna_id,gene_symbol,SYN-SCREEN-01_control_1,SYN-SCREEN-01_control_2,SYN-SCREEN-01_treatment_1,SYN-SCREEN-01_treatment_2,SYN-SCREEN-02_control_1,SYN-SCREEN-02_control_2,SYN-SCREEN-02_treatment_1,SYN-SCREEN-02_treatment_2,SYN-SCREEN-03_control_1,SYN-SCREEN-03_control_2,SYN-SCREEN-03_treatment_1,SYN-SCREEN-03_treatment_2,SYN-SCREEN-04_control_1,SYN-SCREEN-04_control_2,SYN-SCREEN-04_treatment_1,SYN-SCREEN-04_treatment_2,SYN-SCREEN-05_control_1,SYN-SCREEN-05_control_2,SYN-SCREEN-05_treatment_1,SYN-SCREEN-05_treatment_2,SYN-SCREEN-06_control_1,SYN-SCREEN-06_control_2,SYN-SCREEN-06_treatment_1,SYN-SCREEN-06_treatment_2,SYN-SCREEN-07_control_1,SYN-SCREEN-07_control_2,SYN-SCREEN-07_treatment_1,SYN-SCREEN-07_treatment_2,SYN-SCREEN-08_control_1,SYN-SCREEN-08_control_2,SYN-SCREEN-08_treatment_1,SYN-SCREEN-08_treatment_2
SYN-SCREEN-01_GENE035_sg2,GENE035,646,586,481,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE035_sg3,GENE035,835,1079,851,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE035_sg4,GENE035,908,1109,1218,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE036_sg1,GENE036,975,1171,1031,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE036_sg2,GENE036,765,633,567,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE036_sg3,GENE036,1096,1081,1113,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE036_sg4,GENE036,588,503,480,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE037_sg1,GENE037,1201,852,958,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE037_sg2,GENE037,452,523,449,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE037_sg3,GENE037,507,568,538,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE037_sg4,GENE037,1522,1179,1229,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE038_sg1,GENE038,669,560,547,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE038_sg2,GENE038,835,651,897,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE038_sg3,GENE038,574,552,704,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE038_sg4,GENE038,933,843,933,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE039_sg1,GENE039,977,934,968,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE039_sg2,GENE039,487,506,545,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE039_sg3,GENE039,1226,902,1367,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE039_sg4,GENE039,831,830,810,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE040_sg1,GENE040,492,608,376,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE040_sg2,GENE040,593,812,702,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE040_sg3,GENE040,1218,1182,1169,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE040_sg4,GENE040,852,1041,858,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE041_sg1,GENE041,1029,1034,981,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE041_sg2,GENE041,1296,1117,1219,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE041_sg3,GENE041,1232,1093,1494,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE041_sg4,GENE041,433,368,501,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE042_sg1,GENE042,938,921,1108,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE042_sg2,GENE042,651,787,714,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE042_sg3,GENE042,1106,915,885,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE042_sg4,GENE042,1366,1184,1134,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE043_sg1,GENE043,1004,808,1095,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE043_sg2,GENE043,1173,1059,908,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE043_sg3,GENE043,637,443,649,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE043_sg4,GENE043,910,1121,1012,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE044_sg1,GENE044,1242,1067,914,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE044_sg2,GENE044,714,773,650,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE044_sg3,GENE044,854,806,894,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE044_sg4,GENE044,1004,969,886,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE045_sg1,GENE045,989,1079,797,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE045_sg2,GENE045,644,641,547,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE045_sg3,GENE045,680,1000,829,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE045_sg4,GENE045,387,443,565,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE046_sg1,GENE046,1006,1104,959,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE046_sg2,GENE046,727,575,571,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE046_sg3,GENE046,1008,1447,1157,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE046_sg4,GENE046,801,1067,1149,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE047_sg1,GENE047,501,569,554,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE047_sg2,GENE047,987,959,1121,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE047_sg3,GENE047,1185,1074,1362,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE047_sg4,GENE047,1131,1160,1182,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE048_sg1,GENE048,547,594,483,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE048_sg2,GENE048,1543,975,1198,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE048_sg3,GENE048,621,625,860,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE048_sg4,GENE048,1041,885,1151,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE049_sg1,GENE049,992,951,843,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE049_sg2,GENE049,968,1177,1215,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE049_sg3,GENE049,641,556,567,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE049_sg4,GENE049,670,544,604,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE050_sg1,GENE050,619,767,626,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE050_sg2,GENE050,456,473,314,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE050_sg3,GENE050,571,691,568,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE050_sg4,GENE050,626,609,726,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE051_sg1,GENE051,786,873,762,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE051_sg2,GENE051,531,609,796,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE051_sg3,GENE051,1089,928,1052,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE051_sg4,GENE051,970,946,1090,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE052_sg1,GENE052,917,757,832,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE052_sg2,GENE052,1082,999,1167,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE052_sg3,GENE052,571,718,674,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE052_sg4,GENE052,571,764,605,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE053_sg1,GENE053,1092,1300,1343,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE053_sg2,GENE053,1079,944,1197,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE053_sg3,GENE053,670,580,797,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE053_sg4,GENE053,861,827,1116,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE054_sg1,GENE054,953,1097,1201,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE054_sg2,GENE054,680,622,717,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE054_sg3,GENE054,485,447,463,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE054_sg4,GENE054,1383,1140,1233,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE055_sg1,GENE055,1028,1072,774,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE055_sg2,GENE055,657,616,499,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE055_sg3,GENE055,798,726,592,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE055_sg4,GENE055,485,487,516,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE056_sg1,GENE056,1407,1005,1017,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE056_sg2,GENE056,770,639,916,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE056_sg3,GENE056,1342,996,1241,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE056_sg4,GENE056,532,454,541,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE057_sg1,GENE057,1029,1293,1176,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE057_sg2,GENE057,1030,905,1243,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE057_sg3,GENE057,896,1020,764,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE057_sg4,GENE057,604,623,724,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE058_sg1,GENE058,497,557,729,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE058_sg2,GENE058,1106,1121,1171,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE058_sg3,GENE058,1095,1075,1237,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE058_sg4,GENE058,741,598,841,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE059_sg1,GENE059,685,668,1031,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE059_sg2,GENE059,986,914,1050,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE059_sg3,GENE059,920,1011,1270,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-01_GENE059_sg4,GENE059,511,589,553,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE000_sg1,GENE000,0,0,0,0,760,769,2544,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE000_sg2,GENE000,0,0,0,0,1053,1077,2873,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE000_sg3,GENE000,0,0,0,0,1090,1169,3706,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE000_sg4,GENE000,0,0,0,0,458,552,1983,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE001_sg1,GENE001,0,0,0,0,492,518,1653,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE001_sg2,GENE001,0,0,0,0,949,1144,2837,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE001_sg3,GENE001,0,0,0,0,1014,982,3357,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE001_sg4,GENE001,0,0,0,0,1018,939,3072,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE002_sg1,GENE002,0,0,0,0,615,632,1860,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE002_sg2,GENE002,0,0,0,0,1059,1192,3331,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE002_sg3,GENE002,0,0,0,0,839,708,3002,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE002_sg4,GENE002,0,0,0,0,852,693,1805,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE003_sg1,GENE003,0,0,0,0,875,1049,3290,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE003_sg2,GENE003,0,0,0,0,613,573,1851,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE003_sg3,GENE003,0,0,0,0,1082,1092,3451,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE003_sg4,GENE003,0,0,0,0,994,771,2344,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE004_sg1,GENE004,0,0,0,0,824,722,2132,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE004_sg2,GENE004,0,0,0,0,903,1037,2759,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE004_sg3,GENE004,0,0,0,0,646,781,2293,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE004_sg4,GENE004,0,0,0,0,674,680,2464,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE005_sg1,GENE005,0,0,0,0,819,792,2223,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE005_sg2,GENE005,0,0,0,0,696,615,2253,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE005_sg3,GENE005,0,0,0,0,898,1048,3467,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE005_sg4,GENE005,0,0,0,0,1087,945,3217,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE006_sg1,GENE006,0,0,0,0,920,1028,386,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE006_sg2,GENE006,0,0,0,0,490,452,186,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE006_sg3,GENE006,0,0,0,0,927,793,286,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE006_sg4,GENE006,0,0,0,0,1068,943,327,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE007_sg1,GENE007,0,0,0,0,694,671,189,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE007_sg2,GENE007,0,0,0,0,796,552,326,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE007_sg3,GENE007,0,0,0,0,1184,975,300,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE007_sg4,GENE007,0,0,0,0,850,855,271,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE008_sg1,GENE008,0,0,0,0,602,533,223,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE008_sg2,GENE008,0,0,0,0,349,495,192,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE008_sg3,GENE008,0,0,0,0,799,833,246,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE008_sg4,GENE008,0,0,0,0,550,576,174,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE009_sg1,GENE009,0,0,0,0,999,1079,357,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE009_sg2,GENE009,0,0,0,0,703,772,197,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE009_sg3,GENE009,0,0,0,0,743,854,251,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE009_sg4,GENE009,0,0,0,0,1175,844,308,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE010_sg1,GENE010,0,0,0,0,1091,985,240,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE010_sg2,GENE010,0,0,0,0,469,467,208,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE010_sg3,GENE010,0,0,0,0,887,874,302,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE010_sg4,GENE010,0,0,0,0,752,863,197,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE011_sg1,GENE011,0,0,0,0,1102,926,302,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE011_sg2,GENE011,0,0,0,0,610,587,219,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE011_sg3,GENE011,0,0,0,0,724,747,252,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-SCREEN-02_GENE011_sg4,GENE011,0,0,0,0,492,512,196,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
